,USER_ID,USER_NICKNAME,TITLE,MESSAGE,DATE_TIME,TOPIC_LIKES_COUNT,URL
10,u442395,Лайна Ниолея,Успокоится и жить дальше ,"Добрый день, Ирина Викторовна!Спасибо за Ваш отклик и готовность поработать со мной в формате демо.Уже одно это радует и уменьшает ощущение одиночества и непонятости!Ситуация следующая: встречалась с парнем почти год. Назовём его - Р. Нам обоим за 30. Он старше меня на 3 года. Оба свободные. Познакомились в интернете. Потом в один день он резко принял в одно лицо решение расстаться. 2 причины, по которым это следовало сделать - то, что его не устраивало, я услышала в тот день впервые. 1 причину повторно - но про неё он же и сам ранее говорил, что это не самое важное для него, а важное - это отношения. Всё это время отношения были очень с моей точки зрения психологически здоровые, близкие. Мы были на одной волне. Забота друг о друге, тёплые слова, уютное молчание вместе, не было ссор. Была совместная поездка в отпуск и совместные увлечения (горнолыжка). В то же время были и разные увлечения (мои - чтение, скалодром, у него - комп. игрушки), которыми мы друг другу не мешали и давали свободно ими заниматься. У меня не было безумной эйфории юношеской влюблённости. Мне кажется, что я вообще за свою жизнь не влюблялась - не было ""бабочек в животе"". На мой взгляд были спокойные отношения двух взрослых состоявшихся людей. У каждого - работа. У него - машина, квартира. У меня условно - 2 квартиры (одна существующая, другая - строящаяся). Отношения изначально начинались про семью. Он хотел детей. Он вначале предлагал жениться, но не торопилась, ибо на мой взгляд пока отношения не пережили год - женится рановато. Говорили о детях (и он, как мне казалось, выражал полное понимание всей ответственности и серьезности такого шага - как рождение ребёнка). Планировали - куда ставить детскую кроватку... Если говорить о чувствах - то комфорт, уют, забота, мышление на одной волне, где-то он жертвовал чем-то для моего удобства, где-то я. Не было боли, конфликтов, недопонимания. Его родители ко мне отнеслись так, как не относилась моя мать. Мне с ними было теплей и уютней, чем с ней (впрочем с ней отношения не сложились с детства). В общем такое ощущение, как будто я наконец попала ""домой"", где все свои и родные.Своя семья - для меня высший приоритет по жизни.И потом это, на ровном месте, расставание. С которого прошло уже 9.5 мес. В первую неделю я вообще её могла есть. Сбросила вес до 49 кг (при росте 155 сейчас вес 51-53). Потом поняла, что дальше может быть хуже и купила тенотен. Помогло. Я начала есть. Но боль не ушла до сих пор. Последнее время я ощущаю, что эта боль - она, как злобный вирус уничтожает мой мозг. Я реально отупела. Есть штамп "" базарная баба"". Он описывает людей с низким интеллектуальным уровнем и высоким уровнем агрессии. Это про меня сейчас. Хотя я стараюсь держаться, чтобы не срываться на окружающих - они ни в чём не виноваты.Что касается Р, то он мне говорил и это же подтверждает одна из его бывших (назовём её Д) я не первая у него. То есть до меня у него не менее 5 женщин с ""серьезными отношениями"" было, и даже есть несколько штампов ЗАГСа в паспорте. (К моменту начала отношений он был разведен, а я в браке ни разу не состояла).Я верю, что люди могут искать, ошибаться и снова искать. Не сдаваться в поисках, поэтому информация о кол-ве женщин меня не волновала.Д говорит, что Р не изменить, что он всегда был и будет гулякой, взрослым ребёнком, незрелым. С ним невозможно создавать семью и рассчитывать на него хоть сколько-нибудь серьёзно. Весело и ненапряжно проводить время - да. Семья - нет.Я верю, что люди могут меняться, если хотят.Но я никак не могу понять, почему до этого он почти год - ХОТЕЛ, а потом внезапно перестал?! Всё это время я не могу понять этого резкого решения, я не могу понять такого внезапного игнорирования моих желаний в угоду своим. Мне больно от обоюдного молчания. Но и поговорить с Р я не могу. Во-первых боюсь (кто там за этот почти год? Чужой человек? Как с ним говорить? О чём?). Во-вторых не вижу смысла. Отношения были нацелены на семью. Я не могу и не умею ""понижать градус"" отношений до чего-то вроде ""давай останемся друзьями"". В конце концов мы начинали идти в поход за семьёй, но потом один решил отказаться... В тот день, когда он озвучил мне своё решение мы оба признали, что эти отношения были самыми лучшими в жизни каждого.Р взял всю вину за разрыв на себя. Да и я за собой косяков не ощущаю.Это не первый случай, когда от меня так вне внезапно отказываются. Со мной это уже было (тогда отходняк занял 9 месяцев, за которые я ""рассыпалась"" и ""собралась"" заново.) Но тогда и с моей стороны точно были косяки: внезапный (а точнее не объяснённый мной молодому человеку) игнор на сутки, длинные эмоциональные обвинительные тирады, проверки с помощью девушки его друга. Я это всё поняла тогда. И учла в новых отношениях.Доверие, открытость, внимание к личности другого - стали моими основными инструментами построения новых отношений. При этом я не забывала себя. Я не ""работала"" себе ""в минус"". Это не моя фантазия. Это так было. Я не чувствовала, что в новых отношениях мне приходится "" ужиматься"" (в предыдущих - было).Но сейчас я ощущаю себя скорей мёртвой чем живой. Весь этот почти год я борюсь с собой, чтобы окончательно не ""умереть"" душевно. Это тяжело. Я, как мне кажется, почти сошла с ума. Я больше не могу. У меня нет сил. Я забыла все те инструменты и методы, которыми ""починила"" себя в прошлый раз. Точнее не забыла, но они сейчас неподъемны. Мне никто из друзей помочь не может - они или не в ресурсе, или не в теме. Я даже пыталась найти ответ/утешение в таро. Но это микро пластырь на рваную рану, да ещё и с плохой клеящей поверхностью. Я одна. Я не могу справиться. Мне нужен понятный для меня ответ, что произошло. Такой, который я смогу принять. (Не реалистичный запрос, знаю: перевести язык чужой психики на язык своей, не зная всей истории Р от рождения до разрыва. Но мне кажется, если я пойму - мне станет легче - гештальт из вопроса ""Почему?"" закроется). Или установка, на которую можно будет опереться, чтобы выжить хотя бы.(Да, я в курсе, что всё проходит и это пройдёт. Но мне больно сейчас. А не в обозримом будущем, в котором меня ещё нет). Я читаю новые книги, но в них пока не нахожу ничего (в прошлый раз помог Ошо и Тайная опора Петрановской. Сейчас уже не помогает: я знаю о чём он пишет. Я встала с колен в прошлый раз и вот я на них снова. Я не могу больше надеяться на него. Мне нужна новая опора). Помогите пожалуйста!P.S. У меня был опыт прохождения психотерапии - год. В него попали предыдущие отношения от начала и до конца (не с Р). Я много читала и читаю всякого по психологии: псих. группы/форумы, книги (Розенберг, Петрановская, Боуэн, Берн, Стрелеки и т.п.)С психотерапевтом наши отношения начались с запроса на решение проблем с построением отношений с противоположным полом. Она ""диагностировала"" у меня Зависимость и проблемы с базовым доверием. Отношения закончились (через месяц после окончания отношений с предыдущим мч) с исчезновением запроса на психотерапию. Я сама не ""воин"" и не ""победитель"". Мне не важны высокие должности и сверхприбыль. Мне важен мир, уют, комфорт в здесь и сейчас. За Р тоже не замечала погоню за ""лидерством""[ Сообщение изменено: 6.07.2019 - 17:48 ]",2019-07-06 17:21,5,https://www.b17.ru/forum/topic.php?id=170863
11,u359882,Vali17,Как пережить смерть мамы? ,"Мне 28 лет. В феврале не стало моей мамы после продолжительной болезни. Она умирала в муках. Это меня очень травмировало. Мне было так сильно ее жалко. Больно за нее. Долго не осознавала, что это реальность. Как правильно прожить горе, чтобы оно не осталось внутри. Когда начинаю плакать, после физическое состояние не очень, головные боли, тахикардия.",2020-04-29 23:24,1,https://www.b17.ru/forum/topic.php?id=312767
12,u205671,Майская Сирень,Не хочу своего Дня Рождения... ,"Хочу его проспать, но и спать я не могу.У меня закончились феназепами.А гидазепами мне не помогают, да и другие препараты Атаракс, или на травах успокоительны.У меня сон ИСЧЕЗ ! И мне его Бог не хочет вернуть.А я бы очень хотела завтра на  свой День Рождение иметь подарок.Свое прежнее здоровье, свой сон.Мне очень плохо, тревожно, страшно и невыносимо.Не хочу маме и брату уже жаловаться на свое состояние, на свою жизнь, которая у меня не сложилась...Мне завтра исполняется - 40 лет.А у меня нет ни мужа, ни детей, ни работы, ни друзей...И я от такой своей жизни, почти каждый день плачу.Просто хочу пообщаться.",2020-05-07 17:23,8,https://www.b17.ru/forum/topic.php?id=313806
13,u456247,oksana7802,Потеря мужа ,"Здравствуйте,Анна Эдуардовна.Обращаюсь к Вам с такой бедой-умер муж после долгой болезни (онкология).Он был моей поддержкой,опорой.Мы остались с дочкой одни в чужом краю((мы переехали 5лет назад).Жизнь опустела,я не знаю,как жить дальше.Помощи и поддержки ждать неоткуда(его родители винят во всем меня).Мы прожили 20 лет.Мне кажется,что жизнь закончилась.Как выйти из состояния депрессии и вернуться к жизни?",2019-09-14 12:00,7,https://www.b17.ru/forum/topic.php?id=180377
14,u596291,Жена Артура Пирожкова,Старая как мир тема ,"Как отпустить/забыть человека, которого сильно любишь, пережить утрату и начать свою жизнь заново? У наших отношений не было будущего (нет, он не женат).Сама я, как мне кажется, застряла в переживаниях, хотя понимаю, что должно пройти время - сейчас только 3 месяца с момента расставания. В душе желаю ему счастья, но вечерами слёзы в подушку.",2020-05-03 17:12,2,https://www.b17.ru/forum/topic.php?id=313249
15,u378569,The Princess of Shadows,Голоса ,"Добрый вечер. Скажите, сколько человек может помнить голос другого человека? Я сейчас пришла к выводу, что не помню голоса дорогих мне людей, да и вообще голоса людей. Я помню слова, интонацию, могу вспомнить ситуации , что оставили во мне след , но сам голос человека я не помню. Сегодня не мой день, тоскливо и... голос... я не помню его голоса... Оказывается я вообще не запоминаю голоса... Странное открытие... Помнить слишком много, и только голоса искаженные временем, как ""дорисовка"" сознания (или подсознания?) для полноценной картины... Как долго память хранит голос другого человека?",2020-05-02 21:14,6,https://www.b17.ru/forum/topic.php?id=313150
16,u617779,ettoya,Как справиться с чувством вины после смерти питомца ,"Елена Сергеевна,здравствуйте.Сегодня нашла Вас,сделав запрос в инете-""как пережить смерть питомца""...видела Ваш ответ на такой запрос на другом ресурсе,очень он мне помог,но решила всё же обратиться лично...У меня похожая ситуация....взяла кошечку с улицы...очень тяжёлый случай был-пришлось ампутировать лапку и удалять глазик,всё усугублялось тем,что она дикая-вообще не шла к рукам....лежала в стационаре 2 раза,прожила у меня 2 года и прошлой осенью заболела....учитывая то,что она не шла в руки абсолютно-приходилось каждый день возить в клинику для манипуляций-вылилось это в такую сумму,что мне пришлось искать вторую работу,чтобы иметь возможность отдать долги в клинике...Ей вроде стало полегче,а я работала почти без выходных-по 12 и 15 часов каждый день...месяц назад её поведение изменилось,а я сразу не поняла,что это....в общем,когда я хватилась-уже было поздно-я привела в клинику полутруп-и была в шоке от увиденного....не понимаю-как я могла это пропустить,как будто какая-то пелена на глазах была....хотя всё было очевидно....очень мучаюсь от чувства вины-что я была невнимательна,что взялась её спасти,а сама погубила,обвиняю себя в эгоизме....в глупости ,равнодушии....виню в том,что я не о ней думала на самом деле-а просто решала свои внутренние проблемы....Пожалуйста,прошу-помогите разобраться....Буду очень благодарна за ответ",2020-04-24 14:59,1,https://www.b17.ru/forum/topic.php?id=312024
17,u478668,Маркел_,Артисты в поддержку врачей ,"На канале  ""Дождь"" 30 апреля артисты участвуют в  марафоне в поддержку врачей, медицинских сестер и людей, кто не имея медицинского образования сегодня работают водителями скорой, санитарами. В это время от них зависит жизни наших граждан. Очень хочется их поддержать, хочется, чтобы другие поддержали, хотя бы тем, что не без острой необходимости не выходили на улицу. Им очень трудно, опасно. Ниже я размещу ссылку.Не рекомендую к просмотру людей, склонных к сильным аффективным, в том числе социопатическим реакциям. [ Сообщение изменено: 30.04.2020 - 13:21 ]",2020-04-30 13:16,1,https://www.b17.ru/forum/topic.php?id=312824
18,u619194,МайяКлиник,Проблемы диагностики ,"Здравствуйте, уважаемые коллеги и читатели!Важно мнение экспертов для написания статьи в таком вопросе: как Вы думаете, какие есть проблемы в диагностике суицидального риска взрослых (20-50 лет), и, как их можно разрешить?Всем спасибо за Ваши ответы и мнения!",2020-04-29 18:48,0,https://www.b17.ru/forum/topic.php?id=312735
19,u285095,Psyhea,Смерть отца ,"Добрый день! Меня зовут Елена и на днях у меня умер отец, мне пришлось ехать в другой город в родительский дом (мама тоже умерла 5 лет назад), там, помимо неприятных моментов с прощанием и похоронами я чувствовала себя хорошо (только иногда грусть и слезы накатывали по ушедшему отцу), рядом был брат и мы друг друга поддерживали и неплохо проводили время вместе. Через неделю я вернулась в свой город и обнаружила, что меня перестали радовать те вещи, которые радовали раньше: мой город, квартира, всякие мелочи жизни по типу вкусного чая, приятной ванны и хорошего фильма. Как мне снова вернуть вкус к жизни?",2020-04-28 11:32,1,https://www.b17.ru/forum/topic.php?id=312557
