,USER_ID,USER_NICKNAME,TITLE,MESSAGE,DATE_TIME,TOPIC_LIKES_COUNT,URL
10,u355062,prehiscon,Любовь к себе ,"Можно с вами проконсультироваться в демо-режиме? Мне очень импонирует ваш подход в консультациях.Мне нужно поработать над тем, чтобы как-то развить любовь к себе, доверие к себе, смирить внутреннего критика. Думаю, мое отношение к себе, въедавшееся с годами, - это одна из основных причин того чувства уныния и нежелания за что-либо браться, которое порой на меня накатывает.В анамнезе у меня психотический эпизод из-за депривации сна, после этого пришла депрессия, принимаю сейчас нейролептики и антидепрессанты. Хожу примерно раз в месяц к медицинскому психологу, но дежурного общения мне не достаточно. Не так давно целью было прожить нормально хотя бы текущий день, а сейчас уже начали появляться силы для чего-то большего.",2019-06-04 12:12,0,https://www.b17.ru/forum/topic.php?id=166667
11,u625599,Unicorn03,Как понять есть ли у меня пограничное расстройство личности? ,"Здравствуйте! Мне 28 лет. Я Прочитала много тем на форуме по поводу этого, но как понимаю, каждый человек индивидуален, поэтому тоже попрошу помощи. Как все таки понять плохой характер у человека или все же расстройство личности?Совсем потерялась. Начала много копаться в себе, поняла что в жизни многое указывает на то, что у меня прл. Извожу своим характером молодого человека, постоянные истерики, контроль с моей стороны, желание постоянного доказательства, что меня любят, я нужна и прочее. Мнение и настроение меняется очень часто, часто плачу иногда прибегаю к селфхарму... Раньше думала, что все вокруг какие то плохие, не понимают меня, парни сволочи попадаются, пока не поняла, что дело все же во мне... К психологу на платную консультацию пока не могу попасть, а психиатр в бесплатной поликлинике сейчас не работает, в связи с карантином... Буду рада помощи!",2020-05-25 10:11,1,https://www.b17.ru/forum/topic.php?id=316207
12,u448012,Duckyourself,"Жалею, что родилась ","С 13 лет хочу умереть. Как бы я не старалась об этом не думать - это ощущение всю мою жизнь. С самого раннего детства любила черный цвет.Есть у вас мысли, в чем могут быть причины отвращения к жизни?Просто жизнь и обязательства тяжелы, меня напрягают другие люди. Мне пытались поставить пограничное расстройство, псевдоаутизм депрессию, растянувшуюся на 10 лет, шизофрению и простой невроз. Уже год хожу к гештальтисту. Не могу сказать, чтобы что-то кардинально поменялось, только психосоматика прошла, но я лучше осознала свое твердое нежелание жить и боль.[ Сообщение изменено: 23.05.2020 - 18:51 ]",2020-05-23 18:43,11,https://www.b17.ru/forum/topic.php?id=316007
13,u615370,Anakovac,Движение вглубь ,"Здравствуйте, помогите разобраться.я пребываю в состоянии, что кажется все что я буду делать провалиться и ни к чему не приведет, что я не справлюсь интеллектуально, элементарные задачи кажутся невыносимо тяжелыми, обращаюсь за помощью к близким, они успокаивают и говорят, что все будет хорошо, но внутри все равно от этого не становится спокойнее.а от этого хочется ото всех скрыться, чтобы они не видели меня беспомощной, особенно новые знакомые, общаюсь с ними на расстоянии, общение быстро наскучивает, как будто опять же ни о чем и одно тоже.нет развития ни в делах ни в отношениях с другими.",2020-04-16 14:17,3,https://www.b17.ru/forum/topic.php?id=310884
14,u594823,Sirena88,Любовь и уважение к себе ,"Хотелось бы собрать полезную информацию о любви и уважении к себе. Кто что знает, как практикует, и любая другая полезная информация.Тема открыта на любую дискуссиюЗаранее спасибо!",2020-05-13 23:27,8,https://www.b17.ru/forum/topic.php?id=314664
15,u371652,-Сирин-,"""Каждый день сношаться - к врачам не обращаться!"" (с) ? ","Добрый день уважаемому собранию!Перечитываю ""Жизнь в сновидении"" Флоринды Доннер - женщины-сталкера из клана Карлоса Кастанеды.Предлагаю вашему вниманию отрывок - беседа Делии Флорес (из клана дона Хуана Матуса) и автора - студентки факультета антропологии:  "" — Секс затуманивает разум женщин, — добавила Делиия мягко, но все же настойчиво. — Женщины так основательно заморочены, что даже не могут рассмотреть возможность того, что их низкий статус в жизни является прямым следствием сексуального воздействия на них.— Это самое нелепое из того, что я когда-нибудь слышала, — произнесла я.Затем довольно тяжеловесно, в пространной осуждающей речи я затронула социальные, экономические и политические причины низкого статуса женщины. Довольно долго я рассказывала об изменениях, которые произошли в последние десятилетия. О том, как женщины преуспели в своей борьбе против мужского господства. Раздраженная насмешливым выражением ее лица, я не смогла удержаться от замечания, что ее предубеждение несомненно проистекает из собственного опыта, из ее собственных перспектив на будущее.Все тело Делии сотрясалось от едва сдерживаемого хохота. Она сделала усилие, чтобы взять себя в руки и сказала:— Реально ничего не изменилось. Женщины остаются рабами. Рабыни, которые получили образование, заняты сейчас выяснением истоков социального и политического насилия, направленного против женщин. Ни одна из рабынь, однако, не может сосредоточить внимание на корне их рабства — половом акте, — если только он не заключается в изнасиловании или не связан с другими формами физического насилия.Слабая улыбка разомкнула ее губы, когда она сказала, что верующие мужчины, философы, а также мужчины от науки в течение веков утверждали и, конечно, продолжают утверждать, что мужчины и женщины должны следовать биологическому, Богом данному императиву, обязывающему их поступать в соответствии с их сексуальными репродуктивными возможностями.— Мы были поставлены в условия, заставляющие верить, что секс — это хорошо для нас, — подчеркнула она.— Эта берущая начало от рождения вера и принятие ее делают нас неспособными правильно поставить вопрос.— И что это за вопрос? — спросила я, с трудом сдерживая смех, вызванный ее нелепыми убеждениями.Казалось, что Делия не слышит меня. Она молчала так долго, что мне показалось, что она задремала, и поэтому я вздрогнула, когда она произнесла:— Вопрос, который никто не отваживается задать, — это что делать нам, женщинам, чтобы занять соответствующее положение?— В самом деле, Делия, — воскликнула я в притворном испуге.— Затуманенность разума женщин настолько тотальна, что мы готовы касаться всех других вопросов нашего положения, за исключением того, который является причиной всего, — заявила она.— Но Делия, мы не можем жить без секса, — засмеялась я. — Что случится с человеческим родом, если мы не...Она прервала и мой вопрос, и мой смех повелительным жестом руки.— В настоящее время женщины, подобные тебе, в своем рвении относительно равенства подражают мужчинам, — сказала она. — Женщины имитируют мужчин в такой доходящей до абсурда степени, что секс, которым они занимаются, не имеет никакого отношения к рождению человека. Они приравняли свободу к сексу, даже не рассматривая, что секс дает для их физического и эмоционального здоровья. Мы подверглись настолько основательному внушению, что твердо верим: секс является для нас благом.Она подтолкнула меня локтем, а затем, пародируя декламацию нараспев, стала импровизировать:— Секс — благо для вас. Он доставляет удовольствие. Он необходим. Он смягчает депрессии, репрессии и фрустрации. Он исцеляет головную боль, низкое и высокое давление крови. Он заставляет исчезнуть прыщи. Он вызывает рост вашей груди и бедер. Он регулирует ваш менструальный цикл. Короче говоря, это фантастика! Это полезно для женщин. Каждый подтвердит это. Каждый порекомендует. — Она остановилась на мгновение, а затем завершила с нарочитой актерской выразительностью: — «Каждый день сношаться — к врачам не обращаться». (переделанный девиз дантистов: an apple a day keeps the doctor away)Я нашла ее представление ужасно смешным, но потом внезапно отрезвела, когда вспомнила, как семья и друзья, включая нашего семейного врача, советовали то же самое, правда, не так грубо, — в качестве средства от всех подростковых хворей, которые у меня были. Потом это превратилось в жесткое репрессивное окружение, утверждавшее, что когда я выйду замуж, у меня будут регулярные менструальные циклы. Я наберу вес. Я буду лучше спать. У меня будет мягкий характер.— Я не вижу ничего плохого в желании секса и любви, — произнесла я, защищаясь. — Когда бы я ни занималась этим, мне всегда очень нравилось. И никто не затуманивал мой разум. Я свободна! Я выбираю, кого хочу и когда хочу. В темных глазах Делии сверкали искры веселья. — Выбор тобою партнера никоим образом не меняет того факта, что тебя трахали.Затем с улыбкой, как бы смягчая грубость своих слов, она добавила:— Приравнять свободу к сексу — это злая ирония. Мужчины настолько полностью, настолько тотально затуманили наш разум, что мы теперь совершенно лишены энергии и воображения, чтобы сосредоточиться на действительной причине нашего порабощения, — подчеркнула она. — Желать мужчину сексуально или влюбиться романтически — вот всего лишь два варианта выбора, предоставленного рабыням. И все, что мы говорили об этих двух вариантах, служит только оправданием для нашего соучастия и невежества.Я была возмущена. Мне ничего не оставалось, как решить, что она — одна из представительниц угнетенных сварливых женщин-мужененавистниц.— Почему ты так не любишь мужчин, Делия? — спросила я своим самым развязным тоном.— У меня нет нелюбви к ним, — заверила она меня. — Единственное, что я страстно ненавижу, — это наше нежелание испытать, насколько основательно мы подверглись внушению. На нас оказывают настолько яростное и самодовольное давление, что мы стали старательными соучастницами. А если женщина осмеливается вести себя иначе, то она подвергается гонениям и осмеянию как мужененавистница или ненормальная.""Ваше мнение о мнении Делии Флорес и мнении автора?[ Сообщение изменено: 17.05.2020 - 19:31 ]",2020-05-17 19:18,19,https://www.b17.ru/forum/topic.php?id=315202
16,u443733,Необыкновенная Мальвина,А давайте займёмся спортом! ,"И снова здравствуйте! Тема про ЗОЖ, движение, правильное питание (рациональное которое, для иммунитета чтоб в первую очередь!), активность, качание пресса и всё такое! В общем кто во что горазд! Главное - регулярность!  Витамины пить будем вместе, ну и для красоты что-нибудь, масочки и всё такое) Тема для полезных советов, поддержки друг друга, совместной деятельности! Ведь вместе гораздо веселее! В общем давайте начинать...) Присоединяйтесь! [ Сообщение изменено: 10.05.2020 - 02:39 ]",2020-05-10 02:27,32,https://www.b17.ru/forum/topic.php?id=314115
17,u597843,Sophistic,Недостаток эмпатии. ,"Я не совсем понимаю в чём заключается проявление эмпатии. Как это работает? В интернете пишут, что это способность представить каково другому человеку со всеми его особенностями характера в определённой ситуации. Именно не поставить себя в сходные условия, то есть судить по самому себе, а учесть отличия другого человека. Я не понимаю как это возможно и мне это кажется чем-то на уровне сверхспособностей или даже профанации. Что вы думаете об эмпатии? Как она у вас проявляется? Каковы ваши способности к эмпатии? Можно ли научиться эмпатии, если в ней есть недостаток как в моём случае? И стоит ли ей учиться?",2020-05-09 15:34,8,https://www.b17.ru/forum/topic.php?id=314038
18,u625143,cucumber33,"Нет целей в жизни, не знаю чего хочу ","В последнее время накатывает грусть и апатия по поводу отсутствия целей в жизни. Могу целый день залипать в соц.сети и ютуб., не делая ничего полезного. Энергия вроде как есть, а вот куда её направить не знаю. Год назад окончил колледж, после чего в жизни образовалась какая-то пустота.",2020-05-23 01:43,1,https://www.b17.ru/forum/topic.php?id=315936
19,u113353,Инфинити,Прекратить искать в мужчине Папу ,"Тема для Сафронова А.С. Другие специалисты, не берите, пожалуйста, тему!!!!! Зря потратите своё и моё время.",2018-01-25 09:23,12,https://www.b17.ru/forum/topic.php?id=103343
20,u315117,Bujhm Ldf,Что делает эту музыку такой особенной и почему она мне нравится? ,"Тема  чисто на поболтать. Про музыку и психологию. Ну конечно без лишнего маразма и ""приписывания диагнозов"" но  просто хотелось бы лучше понять себя. Вот короче  много лет уже увлекаюсь старым довоенным блюзом. Более поздним тоже конечно, но меньше.  Это... ну  второй так точно по месту в внутреннем хит-параде любимый стиль.  Мне всё время кажется что на фоне  какой то чопорной ""правильной"" и неестественной ""слишком однозначно весёлой или слишком однозначно грустной""  мелодики  старой  европейской  эстрады,  романсов всяких испанско-циганско-русских и так далее   вот эти вот диссонансные резкие неоднозначные   звуки блюза с таким сложным смешаным чувством  это прямо какойто ""глоток свежего воздуха"".  Интересно почему?  Прям  вот чтото нереальное со мной происходит когда эти звуки слышу такие вот. Немогу понять почему. Ну я во второе сообщение прикреплю  пару примеров потому что вроде как в первом нельзя ссылки оставлять.  Причём да дело именно в отдельных звуках. Не то что бы мне прям весь этот жанр целиком нравился - на самом деле конечно многое неустраивает, и заезженость мелодических ходов, и ритм местами надоедает, и тематика ""похожая на шансон"". Но я как то воспринимаю эти песни как  устриц из которых можно выколупать то что нужно (в моём случае какие то отдельные впечатляющие моменты типо резких тревожных диссонансов которые сменяются на приятный успокаивающий аккорд в конце мелодической фразы и так далее, вот эти перекликания всякие звуков туда-сюда и так далее). И этот жанр  реально очень богат такими звуками.  Меня это прямо даже удивляет. Вот сами кому интересно послушайте опишите какие ощущения у вас  этот саунд вызывает ?",2020-05-19 22:40,5,https://www.b17.ru/forum/topic.php?id=315515
